2018-04-04T15:53+0100,104839155000,105210276000,[  ]
2018-04-26T09:54+0100,0,0,false
2018-04-26T10:00+0100,0,0,false
2018-04-26T10:33+0100,0,0,false
2018-04-26T11:09+0100,16506608000,0,false
2018-04-27T10:12+0100,17635329000,0,false
2018-04-27T10:13+0100,13595343000,0,false
2018-05-22T10:52+0100,9741483000,0,false
2018-05-22T14:13+0100,9835913000,0,false
2018-05-23T10:30+0100,10011114000,0,false
2018-05-23T13:55+0100,9839117000,0,false
2018-05-23T17:14+0100,10830090000,0,false
2018-05-25T17:12+0100,10971533000,0,false
2018-05-28T16:01+0100,11377391000,0,false
2018-05-28T16:46+0100,10661136000,0,false
2018-05-29T04:04+0100,10829666000,0,false
2018-05-29T10:53:26+0100,9432502000,938381000,[  ]
2018-05-29T22:29:03+0100,11105681000,1136203000,[  ]
2018-05-30T09:54:00+0100,10170440000,997448000,[  ]
2018-05-30T21:27:15+0100,9796333000,992971000,[  ]
2018-05-31T08:16:41+0100,10377725000,1062943000,[  ]
2018-05-31T18:33:05+0100,10713811000,1153698000,[  ]
2018-06-01T06:17:21+0100,9896575000,1062098000,[  ]
2018-06-01T16:50:32+0100,9622455000,1032727000,[  ]
2018-06-02T03:33:59+0100,10378065000,1108702000,true
2018-06-02T14:17:15+0100,9636067000,1016469000,true
2018-06-03T00:47:56+0100,8923603000,951050000,true
2018-06-03T11:34:57+0100,9465858000,985538000,true
2018-06-03T21:58:30+0100,8809191000,953762000,true
2018-06-04T08:35:32+0100,9276639000,950450000,true
2018-06-04T19:02:09+0100,12036376000,970282000,true
2018-06-05T06:22:15+0100,12472172000,1028568000,true
2018-06-18T15:37:02+0100,13680851000,1318368000,true
2018-06-18T15:37:17+0100,15915384000,1261163000,true
2018-06-19T03:03:14+0100,11318870000,920301000,true
2018-06-19T03:08:48+0100,12002584000,1030441000,true
2018-06-19T15:08:13+0100,16126108000,1320985000,true
2018-06-19T15:59:59+0100,16213584000,1423484000,true
2018-06-20T04:27:45+0100,11057513000,933091000,true
2018-06-20T05:25:14+0100,11353846000,936434000,true
2018-06-20T16:32:07+0100,15349357000,1187088000,true
2018-06-20T17:48:50+0100,12143459000,1024365000,true
2018-06-21T04:29:36+0100,11417110000,938711000,true
2018-06-21T05:40:46+0100,12173839000,1015245000,true
2018-06-21T15:51:37+0100,11388672000,936590000,true
2018-06-21T17:05:37+0100,12363021000,1116600000,true
2018-06-22T04:40:56+0100,12089894000,949416000,true
2018-06-22T06:10:31+0100,12038450000,1017423000,true
2018-06-22T16:06:22+0100,11531739000,920565000,true
2018-06-22T17:47:50+0100,11810475000,976720000,true
2018-06-23T03:26:19+0100,11019324000,909353000,true
2018-06-23T05:15:19+0100,11200642000,936664000,true
2018-06-23T14:26:57+0100,11310115000,911234000,true
2018-06-23T17:03:41+0100,10633252000,885264000,true
2018-06-24T01:49:19+0100,11394707000,925963000,true
2018-06-24T04:44:42+0100,11579698000,950185000,true
2018-06-24T13:43:13+0100,11983355000,931845000,true
2018-06-24T16:39:53+0100,11239155000,914188000,true
2018-06-25T01:16:50+0100,11688851000,911823000,true
2018-06-25T04:08:02+0100,11019181000,919118000,true
2018-06-25T12:32:09+0100,11264154000,928039000,true
2018-06-25T15:58:52+0100,12816788000,1052729000,true
2018-06-25T22:50:53+0100,11827844000,949043000,true
2018-06-26T02:22:04+0100,11289723000,926344000,true
2018-06-26T09:23:13+0100,10653213000,879481000,true
2018-06-26T12:49:02+0100,11829443000,1000590000,true
2018-06-26T19:20:56+0100,11681903000,952661000,true
2018-06-26T22:57:32+0100,15980305000,1352386000,true
2018-06-27T04:15:57+0100,10991205000,909755000,true
2018-06-27T07:59:20+0100,11356323000,913222000,true
2018-06-27T13:26:30+0100,179129350000,1320290000,true
2018-06-27T18:23:45+0100,182332403000,1417951000,true
2018-06-28T01:08:23+0100,186406844000,1231830000,true
2018-06-28T06:20:04+0100,179847110000,1232670000,true
2018-06-28T13:15:58+0100,177907362000,1244310000,true
2018-06-28T17:36:54+0100,127149828000,932785000,true
2018-06-28T22:50:46+0100,123763895000,932004000,true
2018-06-29T03:20:15+0100,135608571000,1006759000,true
2018-06-29T08:36:31+0100,129847751000,925646000,true
2018-06-29T13:08:45+0100,15322470000,942336000,true
2018-06-29T18:58:00+0100,18710702000,1198101000,true
2018-06-29T22:37:02+0100,19469112000,1242071000,true
2018-06-30T05:06:07+0100,17905896000,1098267000,true
2018-06-30T08:37:08+0100,20573024000,1164459000,true
2018-06-30T14:56:41+0100,20870960000,1234261000,true
