2018-04-04T15:53+0100,933919000,464314000,[  ]
2018-04-05T09:24+0100,964577000,466543000,[  ]
2018-04-05T12:25+0100,1082837000,499700000,[  ]
2018-04-25T16:32+0100,981947000,507243000,[  ]
2018-04-26T09:54+0100,0,0,false
2018-04-26T10:00+0100,0,0,false
2018-04-26T10:33+0100,0,0,false
2018-04-26T11:09+0100,885653000,0,false
2018-04-27T10:12+0100,1163674000,0,false
2018-04-27T10:13+0100,990064000,0,false
2018-05-22T10:52+0100,804236000,0,false
2018-05-22T14:13+0100,795118000,0,false
2018-05-23T10:29+0100,732396000,0,false
2018-05-23T10:30+0100,977504000,0,false
2018-05-23T13:55+0100,691309000,0,false
2018-05-23T17:14+0100,723509000,0,false
2018-05-25T17:12+0100,42249000,0,false
2018-05-28T16:01+0100,61893000,0,false
2018-05-28T16:35+0100,30015000,0,false
2018-05-28T16:37+0100,49630000,0,false
2018-05-28T16:39+0100,74003000,0,false
2018-05-28T16:41+0100,31497000,0,false
2018-05-28T16:42+0100,54784000,0,false
2018-05-28T16:46+0100,60615000,0,false
2018-05-29T04:04+0100,52437000,0,false
2018-05-29T09:31+0100,50699000,17123000,[  ]
2018-05-29T10:44:59+0100,47194000,15701000,[  ]
2018-05-29T10:52:44+0100,68430000,17589000,[  ]
2018-05-29T10:53:24+0100,61422000,20773000,[  ]
2018-05-29T22:29:01+0100,65109000,23013000,[  ]
2018-05-30T09:53:58+0100,60997000,20277000,[  ]
2018-05-30T21:27:13+0100,62876000,20135000,[  ]
2018-05-31T08:16:39+0100,63599000,21531000,[  ]
2018-05-31T18:33:03+0100,89494000,21957000,[  ]
2018-06-01T06:17:19+0100,88156000,19416000,[  ]
2018-06-01T16:50:30+0100,88918000,21741000,[  ]
2018-06-02T03:33:57+0100,92633000,21998000,true
2018-06-02T14:17:13+0100,86995000,19240000,true
2018-06-03T00:47:54+0100,93303000,22541000,true
2018-06-03T11:34:55+0100,86098000,19964000,true
2018-06-03T21:58:28+0100,91290000,23030000,true
2018-06-04T08:35:30+0100,88526000,19468000,true
2018-06-04T19:02:07+0100,354616000,10509000,true
2018-06-05T06:22:13+0100,345716000,10406000,true
2018-06-18T15:37:00+0100,345686000,10964000,true
2018-06-18T15:37:14+0100,376396000,14023000,true
2018-06-19T03:03:12+0100,345533000,10472000,true
2018-06-19T03:08:46+0100,302438000,10894000,true
2018-06-19T15:08:11+0100,426641000,16398000,true
2018-06-19T15:59:57+0100,418145000,16627000,true
2018-06-20T04:27:43+0100,342211000,10872000,true
2018-06-20T05:25:12+0100,366495000,10757000,true
